STATE/UT,Year,CAUSE,Male upto 14 years,Male 15-29 years,Male 30-44 years,Male 45-59 years,Male 60 years and above,Total Male,Female upto 14 years,Female 15-29 years,Female 30-44 years,Female 45-59 years,Female 60 years and above,Total Female,Grand Total,shortCode
UTTAR PRADESH,2003,Others (Please Specify),49,213,107,138,77,584,42,117,37,32,33,261,845,UP
UTTAR PRADESH,2003,House Wife,0,0,0,0,0,0,2,548,310,159,54,1073,1073,UP
UTTAR PRADESH,2003,Service (Government),0,19,15,9,0,43,0,6,10,1,0,17,60,UP
UTTAR PRADESH,2003,Service (Private),4,23,93,46,7,173,0,36,26,11,2,75,248,UP
UTTAR PRADESH,2003,Public Sector Undertaking,1,9,28,12,7,57,0,4,1,0,0,5,62,UP
UTTAR PRADESH,2003,Student,24,93,0,1,0,118,27,64,7,0,0,98,216,UP
UTTAR PRADESH,2003,Unemployed,3,195,141,42,11,392,3,35,16,7,1,62,454,UP
UTTAR PRADESH,2003,Self-employed (Business activity),0,48,57,31,8,144,0,5,4,8,2,19,163,UP
UTTAR PRADESH,2003,Professional Activity,1,34,44,18,9,106,0,7,3,1,0,11,117,UP
UTTAR PRADESH,2003,Farming/Agriculture Activity,0,129,132,56,24,341,0,23,16,3,4,46,387,UP
UTTAR PRADESH,2003,Retired Person,0,0,5,10,14,29,0,7,0,1,1,9,38,UP
UTTAR PRADESH,2003,Total,82,763,622,363,157,1987,74,852,430,223,97,1676,3663,UP
UTTAR PRADESH,2003,Total Salaried,5,51,136,67,14,273,0,46,37,12,2,97,370,UP
UTTAR PRADESH,2003,Total Self-employed,25,305,329,185,85,929,17,79,51,43,32,222,1151,UP
UTTARAKHAND,2003,Others (Please Specify),0,25,20,13,4,62,2,7,2,3,2,16,78,UK
UTTARAKHAND,2003,House Wife,0,0,0,0,0,0,0,49,21,10,1,81,81,UK
UTTARAKHAND,2003,Service (Government),0,4,6,4,0,14,0,1,0,0,0,1,15,UK
UTTARAKHAND,2003,Service (Private),0,19,29,12,0,60,0,12,3,0,0,15,75,UK
UTTARAKHAND,2003,Public Sector Undertaking,0,1,1,0,0,2,0,0,4,1,0,5,7,UK
UTTARAKHAND,2003,Student,0,9,0,0,0,9,1,7,0,0,0,8,17,UK
UTTARAKHAND,2003,Unemployed,0,30,15,10,0,55,0,0,0,0,0,0,55,UK
UTTARAKHAND,2003,Self-employed (Business activity),0,4,4,3,0,11,0,0,0,0,0,0,11,UK
UTTARAKHAND,2003,Professional Activity,0,5,2,2,0,9,0,0,1,0,0,1,10,UK
UTTARAKHAND,2003,Farming/Agriculture Activity,0,14,14,10,1,39,0,1,1,0,0,2,41,UK
UTTARAKHAND,2003,Retired Person,0,0,0,1,0,1,0,0,0,0,0,0,1,UK
UTTARAKHAND,2003,Total,0,111,91,55,5,262,3,77,32,14,3,129,391,UK
UTTARAKHAND,2003,Total Salaried,0,24,36,16,0,76,0,13,7,1,0,21,97,UK
UTTARAKHAND,2003,Total Self-employed,0,39,36,27,4,106,0,5,3,3,1,12,118,UK
WEST BENGAL,2003,Others (Please Specify),20,459,718,392,184,1773,37,173,139,130,94,573,2346,WB
WEST BENGAL,2003,House Wife,0,0,0,0,0,0,0,1402,1414,980,287,4083,4083,WB
WEST BENGAL,2003,Service (Government),0,74,76,52,0,202,0,7,12,9,0,28,230,WB
WEST BENGAL,2003,Service (Private),0,221,290,226,0,737,0,26,47,22,0,95,832,WB
WEST BENGAL,2003,Public Sector Undertaking,0,322,255,369,0,946,0,79,44,18,0,141,1087,WB
WEST BENGAL,2003,Student,41,418,79,0,0,538,61,413,99,0,0,573,1111,WB
WEST BENGAL,2003,Unemployed,0,392,356,9,0,757,0,87,64,0,0,151,908,WB
WEST BENGAL,2003,Self-employed (Business activity),0,217,329,322,74,942,0,35,22,11,0,68,1010,WB
WEST BENGAL,2003,Professional Activity,0,92,121,140,15,368,0,9,6,5,1,21,389,WB
WEST BENGAL,2003,Farming/Agriculture Activity,0,201,394,260,65,920,0,51,48,16,1,116,1036,WB
WEST BENGAL,2003,Retired Person,0,0,0,0,241,241,0,0,0,0,7,7,248,WB
WEST BENGAL,2003,Total,61,2396,2618,1770,579,7424,98,2282,1895,1191,390,5856,13280,WB
WEST BENGAL,2003,Total Salaried,0,617,621,647,0,1885,0,112,103,49,0,264,2149,WB
WEST BENGAL,2003,Total Self-employed,2,765,1118,948,265,3098,4,175,199,135,55,568,3666,WB
A & N ISLANDS,2004,Others (Please Specify),0,5,2,0,1,8,0,4,0,0,0,4,12,AN
A & N ISLANDS,2004,House Wife,0,0,0,0,0,0,0,10,11,3,1,25,25,AN
A & N ISLANDS,2004,Service (Government),0,4,7,7,0,18,0,0,2,0,0,2,20,AN
A & N ISLANDS,2004,Service (Private),0,13,13,6,4,36,0,1,0,0,0,1,37,AN
A & N ISLANDS,2004,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,AN
A & N ISLANDS,2004,Student,0,8,0,0,0,8,1,7,0,0,0,8,16,AN
A & N ISLANDS,2004,Unemployed,0,0,0,0,0,0,0,1,0,0,0,1,1,AN
A & N ISLANDS,2004,Self-employed (Business activity),0,2,2,0,0,4,0,0,0,0,0,0,4,AN
A & N ISLANDS,2004,Professional Activity,0,1,0,1,0,2,0,0,0,0,0,0,2,AN
A & N ISLANDS,2004,Farming/Agriculture Activity,0,1,0,0,2,3,0,0,0,0,0,0,3,AN
A & N ISLANDS,2004,Retired Person,0,0,0,0,2,2,0,0,0,0,0,0,2,AN
A & N ISLANDS,2004,Total,0,34,24,14,9,81,1,23,13,3,1,41,122,AN
A & N ISLANDS,2004,Total Salaried,0,17,20,13,4,54,0,1,2,0,0,3,57,AN
A & N ISLANDS,2004,Total Self-employed,0,4,2,1,2,9,0,1,0,0,0,1,10,AN
ANDHRA PRADESH,2004,Others (Please Specify),46,1092,1355,811,397,3701,82,372,274,256,152,1136,4837,AP
ANDHRA PRADESH,2004,House Wife,0,0,0,0,0,0,0,1163,795,264,93,2315,2315,AP
ANDHRA PRADESH,2004,Service (Government),0,81,163,51,5,300,0,5,8,1,0,14,314,AP
ANDHRA PRADESH,2004,Service (Private),4,174,248,171,22,619,0,34,35,11,0,80,699,AP
ANDHRA PRADESH,2004,Public Sector Undertaking,0,20,30,10,3,63,0,5,17,1,0,23,86,AP
ANDHRA PRADESH,2004,Student,37,230,48,0,0,315,43,127,7,0,0,177,492,AP
ANDHRA PRADESH,2004,Unemployed,1,175,239,147,0,562,2,46,18,14,0,80,642,AP
ANDHRA PRADESH,2004,Self-employed (Business activity),4,248,348,205,108,913,0,29,19,18,1,67,980,AP
ANDHRA PRADESH,2004,Professional Activity,1,87,154,60,27,329,1,24,21,23,12,81,410,AP
ANDHRA PRADESH,2004,Farming/Agriculture Activity,2,455,857,687,217,2218,14,154,150,84,46,448,2666,AP
ANDHRA PRADESH,2004,Retired Person,0,0,6,33,23,62,0,0,0,17,6,23,85,AP
ANDHRA PRADESH,2004,Total,95,2562,3448,2175,802,9082,142,1959,1344,689,310,4444,13526,AP
ANDHRA PRADESH,2004,Total Salaried,4,275,441,232,30,982,0,44,60,13,0,117,1099,AP
ANDHRA PRADESH,2004,Total Self-employed,13,1250,1885,1332,446,4926,35,349,278,206,95,963,5889,AP
ARUNACHAL PRADESH,2004,Others (Please Specify),0,0,0,0,0,0,0,0,0,0,0,0,0,AR
ARUNACHAL PRADESH,2004,House Wife,0,0,0,0,0,0,0,7,10,0,0,17,17,AR
ARUNACHAL PRADESH,2004,Service (Government),0,2,7,1,0,10,0,1,0,0,0,1,11,AR
ARUNACHAL PRADESH,2004,Service (Private),0,1,1,0,0,2,0,0,0,0,0,0,2,AR
ARUNACHAL PRADESH,2004,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,AR
ARUNACHAL PRADESH,2004,Student,1,4,0,0,0,5,2,3,0,0,0,5,10,AR
ARUNACHAL PRADESH,2004,Unemployed,0,1,1,0,0,2,1,0,2,0,0,3,5,AR
ARUNACHAL PRADESH,2004,Self-employed (Business activity),0,5,6,3,0,14,0,0,0,0,0,0,14,AR
ARUNACHAL PRADESH,2004,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,AR
ARUNACHAL PRADESH,2004,Farming/Agriculture Activity,0,5,9,2,0,16,1,2,1,0,0,4,20,AR
ARUNACHAL PRADESH,2004,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,AR
ARUNACHAL PRADESH,2004,Total,1,18,24,6,0,49,4,13,13,0,0,30,79,AR
ARUNACHAL PRADESH,2004,Total Salaried,0,3,8,1,0,12,0,1,0,0,0,1,13,AR
ARUNACHAL PRADESH,2004,Total Self-employed,0,10,15,5,0,30,1,2,1,0,0,4,34,AR
ASSAM,2004,Others (Please Specify),17,249,283,135,38,722,6,119,84,26,8,243,965,AS
ASSAM,2004,House Wife,0,0,0,0,0,0,0,212,159,70,5,446,446,AS
ASSAM,2004,Service (Government),0,0,4,6,0,10,0,0,1,1,0,2,12,AS
ASSAM,2004,Service (Private),0,31,26,12,0,69,0,2,6,7,0,15,84,AS
ASSAM,2004,Public Sector Undertaking,0,24,16,9,1,50,0,6,7,2,0,15,65,AS
ASSAM,2004,Student,20,89,4,0,0,113,10,50,2,0,0,62,175,AS
ASSAM,2004,Unemployed,0,50,90,86,11,237,0,33,18,10,1,62,299,AS
ASSAM,2004,Self-employed (Business activity),2,118,122,52,6,300,0,16,16,2,0,34,334,AS
ASSAM,2004,Professional Activity,2,47,64,10,1,124,0,0,0,0,0,0,124,AS
ASSAM,2004,Farming/Agriculture Activity,0,83,155,67,11,316,2,8,3,2,0,15,331,AS
ASSAM,2004,Retired Person,0,0,0,0,4,4,0,0,0,0,0,0,4,AS
ASSAM,2004,Total,41,691,764,377,72,1945,18,446,296,120,14,894,2839,AS
ASSAM,2004,Total Salaried,0,55,46,27,1,129,0,8,14,10,0,32,161,AS
ASSAM,2004,Total Self-employed,18,392,557,246,46,1259,6,94,76,17,4,197,1456,AS
BIHAR,2004,Others (Please Specify),4,19,17,5,9,54,3,10,4,3,4,24,78,BR
BIHAR,2004,House Wife,0,0,0,0,0,0,0,39,40,9,2,90,90,BR
BIHAR,2004,Service (Government),0,0,4,4,0,8,0,0,0,0,0,0,8,BR
BIHAR,2004,Service (Private),0,4,7,4,0,15,0,0,0,1,0,1,16,BR
BIHAR,2004,Public Sector Undertaking,0,1,6,1,0,8,0,0,0,0,0,0,8,BR
BIHAR,2004,Student,7,14,1,0,0,22,5,5,0,0,0,10,32,BR
BIHAR,2004,Unemployed,5,24,11,3,0,43,1,1,4,1,0,7,50,BR
BIHAR,2004,Self-employed (Business activity),0,7,7,2,0,16,0,4,3,0,0,7,23,BR
BIHAR,2004,Professional Activity,0,2,2,2,0,6,0,0,0,0,0,0,6,BR
BIHAR,2004,Farming/Agriculture Activity,0,4,10,6,3,23,0,0,0,0,0,0,23,BR
BIHAR,2004,Retired Person,0,0,11,3,3,17,0,0,0,0,0,0,17,BR
BIHAR,2004,Total,16,75,76,30,15,212,9,59,51,14,6,139,351,BR
BIHAR,2004,Total Salaried,0,5,17,9,0,31,0,0,0,1,0,1,32,BR
BIHAR,2004,Total Self-employed,0,14,19,11,3,47,0,4,3,0,1,8,55,BR
CHANDIGARH,2004,Others (Please Specify),0,4,7,4,1,16,0,0,0,1,0,1,17,CH
CHANDIGARH,2004,House Wife,0,0,0,0,0,0,0,10,2,0,0,12,12,CH
CHANDIGARH,2004,Service (Government),0,0,3,0,0,3,0,0,0,1,0,1,4,CH
CHANDIGARH,2004,Service (Private),0,6,4,1,0,11,0,0,0,0,0,0,11,CH
CHANDIGARH,2004,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,CH
CHANDIGARH,2004,Student,0,5,0,0,0,5,0,8,0,0,0,8,13,CH
CHANDIGARH,2004,Unemployed,0,8,3,1,0,12,0,1,0,0,0,1,13,CH
CHANDIGARH,2004,Self-employed (Business activity),0,0,4,0,0,4,0,0,0,0,0,0,4,CH
CHANDIGARH,2004,Professional Activity,0,0,0,1,0,1,0,0,0,0,0,0,1,CH
CHANDIGARH,2004,Farming/Agriculture Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,CH
CHANDIGARH,2004,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,CH
CHANDIGARH,2004,Total,0,23,21,7,1,52,0,19,2,2,0,23,75,CH
CHANDIGARH,2004,Total Salaried,0,6,7,1,0,14,0,0,0,1,0,1,15,CH
CHANDIGARH,2004,Total Self-employed,0,3,9,5,0,17,0,0,0,0,0,0,17,CH
CHHATTISGARH,2004,Others (Please Specify),49,295,434,335,139,1252,64,163,137,65,19,448,1700,CG
CHHATTISGARH,2004,House Wife,0,0,0,0,0,0,1,358,264,114,40,777,777,CG
CHHATTISGARH,2004,Service (Government),0,7,17,10,1,35,0,1,1,0,0,2,37,CG
CHHATTISGARH,2004,Service (Private),0,25,31,22,2,80,0,0,0,2,0,2,82,CG
CHHATTISGARH,2004,Public Sector Undertaking,0,3,7,5,0,15,0,1,0,0,0,1,16,CG
CHHATTISGARH,2004,Student,20,112,6,0,0,138,27,61,0,0,0,88,226,CG
CHHATTISGARH,2004,Unemployed,5,97,55,4,0,161,0,2,1,0,0,3,164,CG
CHHATTISGARH,2004,Self-employed (Business activity),0,19,12,14,0,45,0,0,0,0,0,0,45,CG
CHHATTISGARH,2004,Professional Activity,0,9,20,14,4,47,0,4,1,0,1,6,53,CG
CHHATTISGARH,2004,Farming/Agriculture Activity,3,312,475,303,120,1213,0,64,56,44,18,182,1395,CG
CHHATTISGARH,2004,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,CG
CHHATTISGARH,2004,Total,77,879,1057,707,266,2986,92,654,460,225,78,1509,4495,CG
CHHATTISGARH,2004,Total Salaried,0,35,55,37,3,130,0,2,1,2,0,5,135,CG
CHHATTISGARH,2004,Total Self-employed,12,442,765,553,216,1988,10,121,128,86,33,378,2366,CG
D & N HAVELI,2004,Others (Please Specify),0,1,1,1,2,5,0,0,0,0,0,0,5,DN
D & N HAVELI,2004,House Wife,0,0,0,0,0,0,0,9,5,1,1,16,16,DN
D & N HAVELI,2004,Service (Government),0,0,0,0,0,0,0,0,0,0,0,0,0,DN
D & N HAVELI,2004,Service (Private),0,2,1,1,0,4,0,1,0,0,0,1,5,DN
D & N HAVELI,2004,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,DN
D & N HAVELI,2004,Student,0,0,0,0,0,0,0,2,0,0,0,2,2,DN
D & N HAVELI,2004,Unemployed,0,2,1,0,0,3,0,0,0,0,0,0,3,DN
D & N HAVELI,2004,Self-employed (Business activity),0,0,1,0,0,1,0,0,0,0,0,0,1,DN
D & N HAVELI,2004,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,DN
D & N HAVELI,2004,Farming/Agriculture Activity,0,2,2,2,1,7,0,0,0,0,0,0,7,DN
D & N HAVELI,2004,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,DN
D & N HAVELI,2004,Total,0,7,6,4,3,20,0,12,5,1,1,19,39,DN
D & N HAVELI,2004,Total Salaried,0,2,1,1,0,4,0,1,0,0,0,1,5,DN
D & N HAVELI,2004,Total Self-employed,0,3,4,3,3,13,0,0,0,0,0,0,13,DN
DAMAN & DIU,2004,Others (Please Specify),0,0,2,0,0,2,0,1,0,0,0,1,3,DD
DAMAN & DIU,2004,House Wife,0,0,0,0,0,0,0,5,0,0,0,5,5,DD
DAMAN & DIU,2004,Service (Government),0,0,0,0,0,0,0,0,0,0,0,0,0,DD
DAMAN & DIU,2004,Service (Private),0,1,0,0,0,1,0,2,0,0,0,2,3,DD
DAMAN & DIU,2004,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,DD
DAMAN & DIU,2004,Student,0,0,0,0,0,0,0,0,0,0,0,0,0,DD
DAMAN & DIU,2004,Unemployed,0,0,0,0,0,0,0,0,0,0,0,0,0,DD
DAMAN & DIU,2004,Self-employed (Business activity),0,0,0,0,0,0,0,0,0,0,0,0,0,DD
DAMAN & DIU,2004,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,DD
DAMAN & DIU,2004,Farming/Agriculture Activity,0,0,1,1,0,2,0,0,0,0,0,0,2,DD
DAMAN & DIU,2004,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,DD
DAMAN & DIU,2004,Total,0,1,3,1,0,5,0,8,0,0,0,8,13,DD
DAMAN & DIU,2004,Total Salaried,0,1,0,0,0,1,0,2,0,0,0,2,3,DD
DAMAN & DIU,2004,Total Self-employed,0,0,1,1,0,2,0,0,0,0,0,0,2,DD
DELHI (UT),2004,Others (Please Specify),2,75,87,46,4,214,4,35,18,4,0,61,275,DL
DELHI (UT),2004,House Wife,0,0,0,0,0,0,0,158,78,16,14,266,266,DL
DELHI (UT),2004,Service (Government),0,1,9,4,0,14,0,0,0,0,0,0,14,DL
DELHI (UT),2004,Service (Private),0,88,84,24,3,199,0,4,2,0,0,6,205,DL
DELHI (UT),2004,Public Sector Undertaking,0,5,3,2,1,11,0,3,1,0,0,4,15,DL
DELHI (UT),2004,Student,15,42,0,0,0,57,12,41,0,0,0,53,110,DL
DELHI (UT),2004,Unemployed,2,112,101,33,6,254,1,42,18,3,2,66,320,DL
DELHI (UT),2004,Self-employed (Business activity),0,15,9,6,1,31,0,0,0,0,0,0,31,DL
DELHI (UT),2004,Professional Activity,0,3,2,0,0,5,0,0,0,0,0,0,5,DL
DELHI (UT),2004,Farming/Agriculture Activity,0,1,3,5,3,12,0,0,0,1,0,1,13,DL
DELHI (UT),2004,Retired Person,0,0,0,0,2,2,0,0,0,0,0,0,2,DL
DELHI (UT),2004,Total,19,342,298,120,20,799,17,283,117,24,16,457,1256,DL
DELHI (UT),2004,Total Salaried,0,94,96,30,4,224,0,7,3,0,0,10,234,DL
DELHI (UT),2004,Total Self-employed,1,74,76,37,8,196,3,22,16,3,0,44,240,DL
GOA,2004,Others (Please Specify),4,20,30,13,5,72,2,3,2,1,1,9,81,GA
GOA,2004,House Wife,0,0,0,0,0,0,0,19,22,10,4,55,55,GA
GOA,2004,Service (Government),0,1,4,2,0,7,0,0,1,2,0,3,10,GA
GOA,2004,Service (Private),0,11,19,9,0,39,0,6,0,1,0,7,46,GA
GOA,2004,Public Sector Undertaking,0,4,3,3,0,10,0,0,3,0,0,3,13,GA
GOA,2004,Student,2,11,0,0,0,13,3,7,0,0,0,10,23,GA
GOA,2004,Unemployed,0,20,19,8,1,48,0,9,1,0,1,11,59,GA
GOA,2004,Self-employed (Business activity),0,6,4,2,0,12,0,1,1,0,0,2,14,GA
GOA,2004,Professional Activity,0,0,1,0,0,1,0,1,0,0,0,1,2,GA
GOA,2004,Farming/Agriculture Activity,0,0,2,5,0,7,0,0,1,0,0,1,8,GA
GOA,2004,Retired Person,0,0,0,2,1,3,0,0,0,0,0,0,3,GA
GOA,2004,Total,6,73,82,44,7,212,5,46,31,14,6,102,314,GA
GOA,2004,Total Salaried,0,16,26,14,0,56,0,6,4,3,0,13,69,GA
GOA,2004,Total Self-employed,0,8,12,9,1,30,0,2,2,0,0,4,34,GA
GUJARAT,2004,Others (Please Specify),18,243,270,146,44,721,10,108,40,19,14,191,912,GJ
GUJARAT,2004,House Wife,0,0,0,0,0,0,6,616,489,190,59,1360,1360,GJ
GUJARAT,2004,Service (Government),0,15,30,15,0,60,0,1,4,1,0,6,66,GJ
GUJARAT,2004,Service (Private),0,107,153,81,10,351,0,40,19,9,1,69,420,GJ
GUJARAT,2004,Public Sector Undertaking,0,9,14,16,2,41,0,1,1,0,0,2,43,GJ
GUJARAT,2004,Student,15,115,10,0,0,140,13,92,1,0,1,107,247,GJ
GUJARAT,2004,Unemployed,1,171,170,73,10,425,0,27,19,6,0,52,477,GJ
GUJARAT,2004,Self-employed (Business activity),0,71,96,57,10,234,0,1,3,1,1,6,240,GJ
GUJARAT,2004,Professional Activity,0,123,141,85,16,365,0,10,8,2,1,21,386,GJ
GUJARAT,2004,Farming/Agriculture Activity,0,134,153,123,42,452,0,31,20,18,2,71,523,GJ
GUJARAT,2004,Retired Person,0,0,0,15,46,61,0,0,0,11,30,41,102,GJ
GUJARAT,2004,Total,34,988,1037,611,180,2850,29,927,604,257,109,1926,4776,GJ
GUJARAT,2004,Total Salaried,0,131,197,112,12,452,0,42,24,10,1,77,529,GJ
GUJARAT,2004,Total Self-employed,4,491,574,362,97,1528,5,111,61,29,11,217,1745,GJ
HARYANA,2004,Others (Please Specify),25,210,222,100,67,624,7,70,50,22,8,157,781,HR
HARYANA,2004,House Wife,0,0,0,0,0,0,1,157,120,37,15,330,330,HR
HARYANA,2004,Service (Government),0,20,28,19,0,67,0,11,4,1,0,16,83,HR
HARYANA,2004,Service (Private),0,62,82,26,2,172,0,27,8,2,0,37,209,HR
HARYANA,2004,Public Sector Undertaking,0,13,32,5,0,50,0,3,6,1,0,10,60,HR
HARYANA,2004,Student,5,71,3,0,0,79,11,27,0,0,0,38,117,HR
HARYANA,2004,Unemployed,4,71,72,34,6,187,3,6,10,5,0,24,211,HR
HARYANA,2004,Self-employed (Business activity),0,28,30,20,11,89,0,0,0,0,0,0,89,HR
HARYANA,2004,Professional Activity,0,1,19,13,0,33,0,0,0,0,0,0,33,HR
HARYANA,2004,Farming/Agriculture Activity,0,40,56,38,10,144,0,6,6,4,0,16,160,HR
HARYANA,2004,Retired Person,0,0,0,0,9,9,0,0,0,0,0,0,9,HR
HARYANA,2004,Total,34,516,544,255,105,1454,22,307,204,72,23,628,2082,HR
HARYANA,2004,Total Salaried,0,95,142,50,2,289,0,41,18,4,0,63,352,HR
HARYANA,2004,Total Self-employed,4,124,174,111,29,442,2,14,25,13,2,56,498,HR
HIMACHAL PRADESH,2004,Others (Please Specify),0,5,30,27,10,72,2,5,12,3,1,23,95,HP
HIMACHAL PRADESH,2004,House Wife,0,0,0,0,0,0,0,40,24,9,2,75,75,HP
HIMACHAL PRADESH,2004,Service (Government),0,6,4,3,0,13,0,0,0,1,0,1,14,HP
HIMACHAL PRADESH,2004,Service (Private),1,21,21,4,2,49,0,1,1,0,0,2,51,HP
HIMACHAL PRADESH,2004,Public Sector Undertaking,0,1,0,1,0,2,0,0,0,0,0,0,2,HP
HIMACHAL PRADESH,2004,Student,4,7,0,0,0,11,2,9,1,0,0,12,23,HP
HIMACHAL PRADESH,2004,Unemployed,0,18,10,2,4,34,0,12,0,0,0,12,46,HP
HIMACHAL PRADESH,2004,Self-employed (Business activity),0,5,3,3,0,11,0,1,0,0,0,1,12,HP
HIMACHAL PRADESH,2004,Professional Activity,0,0,0,1,0,1,0,0,0,0,0,0,1,HP
HIMACHAL PRADESH,2004,Farming/Agriculture Activity,0,14,14,13,2,43,0,3,4,1,1,9,52,HP
HIMACHAL PRADESH,2004,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,HP
HIMACHAL PRADESH,2004,Total,5,77,82,54,18,236,4,71,42,14,4,135,371,HP
HIMACHAL PRADESH,2004,Total Salaried,1,28,25,8,2,64,0,1,1,1,0,3,67,HP
HIMACHAL PRADESH,2004,Total Self-employed,0,24,32,25,3,84,0,9,9,1,1,20,104,HP
JAMMU & KASHMIR,2004,Others (Please Specify),0,16,14,7,0,37,0,12,13,3,0,28,65,JK
JAMMU & KASHMIR,2004,House Wife,0,0,0,0,0,0,0,13,16,0,0,29,29,JK
JAMMU & KASHMIR,2004,Service (Government),0,2,2,0,0,4,0,0,0,0,0,0,4,JK
JAMMU & KASHMIR,2004,Service (Private),0,0,0,0,0,0,0,0,0,0,0,0,0,JK
JAMMU & KASHMIR,2004,Public Sector Undertaking,0,0,0,0,0,0,0,1,0,0,0,1,1,JK
JAMMU & KASHMIR,2004,Student,0,3,0,0,0,3,0,3,0,0,0,3,6,JK
JAMMU & KASHMIR,2004,Unemployed,0,6,0,0,0,6,0,0,0,0,0,0,6,JK
JAMMU & KASHMIR,2004,Self-employed (Business activity),0,0,0,0,0,0,0,0,0,0,0,0,0,JK
JAMMU & KASHMIR,2004,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,JK
JAMMU & KASHMIR,2004,Farming/Agriculture Activity,0,0,0,1,0,1,0,0,0,0,0,0,1,JK
JAMMU & KASHMIR,2004,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,JK
JAMMU & KASHMIR,2004,Total,0,27,16,8,0,51,0,29,29,3,0,61,112,JK
JAMMU & KASHMIR,2004,Total Salaried,0,2,2,0,0,4,0,1,0,0,0,1,5,JK
JAMMU & KASHMIR,2004,Total Self-employed,0,0,5,1,0,6,0,4,5,1,0,10,16,JK
JHARKHAND,2004,Others (Please Specify),6,52,49,42,9,158,4,61,63,44,0,172,330,JH
JHARKHAND,2004,House Wife,0,0,0,0,0,0,0,0,0,0,0,0,0,JH
JHARKHAND,2004,Service (Government),0,0,0,0,0,0,0,0,0,0,0,0,0,JH
JHARKHAND,2004,Service (Private),0,0,4,1,0,5,0,0,3,0,0,3,8,JH
JHARKHAND,2004,Public Sector Undertaking,0,0,2,1,0,3,0,0,2,1,0,3,6,JH
JHARKHAND,2004,Student,3,4,0,0,0,7,0,3,0,0,0,3,10,JH
JHARKHAND,2004,Unemployed,0,8,8,11,0,27,0,1,1,0,0,2,29,JH
JHARKHAND,2004,Self-employed (Business activity),0,0,2,1,0,3,0,0,1,0,0,1,4,JH
JHARKHAND,2004,Professional Activity,0,4,1,2,2,9,0,0,0,0,0,0,9,JH
JHARKHAND,2004,Farming/Agriculture Activity,0,4,14,3,0,21,0,0,0,0,0,0,21,JH
JHARKHAND,2004,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,JH
JHARKHAND,2004,Total,9,72,80,61,11,233,4,65,70,45,0,184,417,JH
JHARKHAND,2004,Total Salaried,0,0,6,2,0,8,0,0,5,1,0,6,14,JH
JHARKHAND,2004,Total Self-employed,0,26,27,12,2,67,0,10,1,2,0,13,80,JH
KARNATAKA,2004,Others (Please Specify),95,959,1306,937,405,3702,87,509,375,193,90,1254,4956,KA
KARNATAKA,2004,House Wife,0,0,0,0,0,0,0,736,609,300,138,1783,1783,KA
KARNATAKA,2004,Service (Government),0,38,65,58,4,165,0,21,10,3,0,34,199,KA
KARNATAKA,2004,Service (Private),5,286,358,192,46,887,1,104,77,29,7,218,1105,KA
KARNATAKA,2004,Public Sector Undertaking,0,55,78,29,7,169,0,30,10,9,0,49,218,KA
KARNATAKA,2004,Student,45,162,25,0,0,232,48,162,6,0,0,216,448,KA
KARNATAKA,2004,Unemployed,4,179,185,101,57,526,2,38,24,7,14,85,611,KA
KARNATAKA,2004,Self-employed (Business activity),9,153,207,82,20,471,3,4,8,8,0,23,494,KA
KARNATAKA,2004,Professional Activity,0,33,35,14,3,85,0,0,0,0,0,0,85,KA
KARNATAKA,2004,Farming/Agriculture Activity,1,464,661,432,148,1706,5,84,112,48,8,257,1963,KA
KARNATAKA,2004,Retired Person,0,0,8,17,50,75,0,0,0,0,0,0,75,KA
KARNATAKA,2004,Total,159,2329,2928,1862,740,8018,146,1688,1231,597,257,3919,11937,KA
KARNATAKA,2004,Total Salaried,5,379,501,279,57,1221,1,155,97,41,7,301,1522,KA
KARNATAKA,2004,Total Self-employed,26,1251,1685,1007,348,4317,52,309,364,142,50,917,5234,KA
KERALA,2004,Others (Please Specify),9,511,1164,1238,714,3636,15,139,91,64,82,391,4027,KL
KERALA,2004,House Wife,0,0,0,0,0,0,0,288,484,413,328,1513,1513,KL
KERALA,2004,Service (Government),0,4,39,40,0,83,0,1,3,1,0,5,88,KL
KERALA,2004,Service (Private),0,38,101,70,11,220,0,13,9,4,2,28,248,KL
